course_id,course_code,context,question,answer
277,CE430,"Môn học CE430 là môn học về Lập trình hệ thống. Nội dung môn học tóm tắt như sau: ▪ Môn học này giới thiệu các khái niệm cơ bản về ngôn ngữ Java như kiểu dữ liệu, cấu trúc lặp điều khiển, hướng đối tượng bao gồm đối tượng, thể hiện, lớp, thừa kế, giao diện, đa hình. Các khái niệm về lập trình giao diện như applet, swing GUI. Các khái niệm về lập trình hệ thống như mô hình client-server, socket, TCP, UDP.▪ Môn học cũng giúp học viên tìm hiểu và thực hành lập trình cơ bản, lập trình hướng đối tượng, lập trình giao diện, lập trình hệ thống qua các bài toán cụ thể.",Môn học CE430 giới thiệu các khái niệm cơ bản về ngôn ngữ lập trình nào?,Java
277,CE430,"Môn học CE430 là môn học về Lập trình hệ thống. Nội dung môn học tóm tắt như sau: ▪ Môn học này giới thiệu các khái niệm cơ bản về ngôn ngữ Java như kiểu dữ liệu, cấu trúc lặp điều khiển, hướng đối tượng bao gồm đối tượng, thể hiện, lớp, thừa kế, giao diện, đa hình. Các khái niệm về lập trình giao diện như applet, swing GUI. Các khái niệm về lập trình hệ thống như mô hình client-server, socket, TCP, UDP.▪ Môn học cũng giúp học viên tìm hiểu và thực hành lập trình cơ bản, lập trình hướng đối tượng, lập trình giao diện, lập trình hệ thống qua các bài toán cụ thể.",Môn học CE430 giúp học viên tìm hiểu và thực hành những gì?,"lập trình cơ bản, lập trình hướng đối tượng, lập trình giao diện, lập trình hệ thống qua các bài toán cụ thể"
277,CE430,"Môn học CE430 là môn học về Lập trình hệ thống. Nội dung môn học tóm tắt như sau: ▪ Môn học này giới thiệu các khái niệm cơ bản về ngôn ngữ Java như kiểu dữ liệu, cấu trúc lặp điều khiển, hướng đối tượng bao gồm đối tượng, thể hiện, lớp, thừa kế, giao diện, đa hình. Các khái niệm về lập trình giao diện như applet, swing GUI. Các khái niệm về lập trình hệ thống như mô hình client-server, socket, TCP, UDP.▪ Môn học cũng giúp học viên tìm hiểu và thực hành lập trình cơ bản, lập trình hướng đối tượng, lập trình giao diện, lập trình hệ thống qua các bài toán cụ thể.",Môn học CE430 có các khái niệm về lập trình hệ thống nào?,"mô hình client-server, socket, TCP, UDP"
277,CE430,"Môn học CE430 là môn học về Lập trình hệ thống. Nội dung môn học tóm tắt như sau: ▪ Môn học này giới thiệu các khái niệm cơ bản về ngôn ngữ Java như kiểu dữ liệu, cấu trúc lặp điều khiển, hướng đối tượng bao gồm đối tượng, thể hiện, lớp, thừa kế, giao diện, đa hình. Các khái niệm về lập trình giao diện như applet, swing GUI. Các khái niệm về lập trình hệ thống như mô hình client-server, socket, TCP, UDP.▪ Môn học cũng giúp học viên tìm hiểu và thực hành lập trình cơ bản, lập trình hướng đối tượng, lập trình giao diện, lập trình hệ thống qua các bài toán cụ thể.",Môn học CE430 có giới thiệu về lập trình giao diện nào?,"applet, swing GUI"
277,CE430,"Môn học CE430 là môn học về Lập trình hệ thống. Nội dung môn học tóm tắt như sau: ▪ Môn học này giới thiệu các khái niệm cơ bản về ngôn ngữ Java như kiểu dữ liệu, cấu trúc lặp điều khiển, hướng đối tượng bao gồm đối tượng, thể hiện, lớp, thừa kế, giao diện, đa hình. Các khái niệm về lập trình giao diện như applet, swing GUI. Các khái niệm về lập trình hệ thống như mô hình client-server, socket, TCP, UDP.▪ Môn học cũng giúp học viên tìm hiểu và thực hành lập trình cơ bản, lập trình hướng đối tượng, lập trình giao diện, lập trình hệ thống qua các bài toán cụ thể.",Môn học CE430 giới thiệu các khái niệm cơ bản về ngôn ngữ nào?,ngôn ngữ Java
278,CE331,"Môn học CE331 là môn học Kỹ thuật chế tạo vi mạch. Tóm tắt nội dung môn học như sau: Môn học này cung cấp cho sinh viên kiến thức cơ bản về lịch sử phát triển ngành công nghiệp chế tạo vi mạch. Ngoài ra, môn học cũng trang bị kiến thức về qui trình sản xuất Wafer, qui trình chế tạo công nghệ bán dẫn và các phương pháp kiểm tra và đóng gói chip.",Môn học nào cung cấp kiến thức về qui trình sản xuất Wafer?,CE331
278,CE331,"Môn học CE331 là môn học Kỹ thuật chế tạo vi mạch. Tóm tắt nội dung môn học như sau: Môn học này cung cấp cho sinh viên kiến thức cơ bản về lịch sử phát triển ngành công nghiệp chế tạo vi mạch. Ngoài ra, môn học cũng trang bị kiến thức về qui trình sản xuất Wafer, qui trình chế tạo công nghệ bán dẫn và các phương pháp kiểm tra và đóng gói chip.",Môn học CE331 trang bị kiến thức về qui trình sản xuất gì?,Wafer
278,CE331,"Môn học CE331 là môn học Kỹ thuật chế tạo vi mạch. Tóm tắt nội dung môn học như sau: Môn học này cung cấp cho sinh viên kiến thức cơ bản về lịch sử phát triển ngành công nghiệp chế tạo vi mạch. Ngoài ra, môn học cũng trang bị kiến thức về qui trình sản xuất Wafer, qui trình chế tạo công nghệ bán dẫn và các phương pháp kiểm tra và đóng gói chip.",Môn học CE331 trang bị kiến thức về các phương pháp gì?,kiểm tra và đóng gói chip
278,CE331,"Môn học CE331 là môn học Kỹ thuật chế tạo vi mạch. Tóm tắt nội dung môn học như sau: Môn học này cung cấp cho sinh viên kiến thức cơ bản về lịch sử phát triển ngành công nghiệp chế tạo vi mạch. Ngoài ra, môn học cũng trang bị kiến thức về qui trình sản xuất Wafer, qui trình chế tạo công nghệ bán dẫn và các phương pháp kiểm tra và đóng gói chip.",Môn học CE331 cung cấp kiến thức về qui trình chế tạo công nghệ gì?,bán dẫn
279,SS009,Môn học Mã số SS009 mang tên Chủ nghĩa xã hội khoa học. Nội dung môn học chủ yếu cung cấp cho người học những kiến thức cơ bản xoay quanh chủ đề Chủ nghĩa xã hội khoa học.,Tên của môn học có mã số SS009 là gì?,Chủ nghĩa xã hội khoa học
279,SS009,Môn học Mã số SS009 mang tên Chủ nghĩa xã hội khoa học. Nội dung môn học chủ yếu cung cấp cho người học những kiến thức cơ bản xoay quanh chủ đề Chủ nghĩa xã hội khoa học.,Môn học nào cung cấp kiến thức cơ bản xoay quanh chủ đề Chủ nghĩa xã hội khoa học?,Môn học Mã số SS009
279,SS009,Môn học Mã số SS009 mang tên Chủ nghĩa xã hội khoa học. Nội dung môn học chủ yếu cung cấp cho người học những kiến thức cơ bản xoay quanh chủ đề Chủ nghĩa xã hội khoa học.,Mã số của môn học Chủ nghĩa xã hội khoa học là gì?,SS009
280,NT118,"Môn Phát triển ứng dụng trên thiết bị di động (NT118) trang bị cho sinh viên kiến thức và kỹ năng chuyên sâu:  - Phát triển ứng dụng di động trên nền tảng Android của Google. - Thiết kế giao diện hiệu quả tối ưu cho thiết bị di động. - Triển khai ứng dụng từ mô phỏng đến thiết bị thực tế. - Tạo lập ứng dụng bản địa (native app) bằng Java trên Android. - Xây dựng ứng dụng đa nền tảng bằng HTML, CSS và JavaScript. - Tích hợp dịch vụ web từ Google và Amazon vào ứng dụng. - Thu thập dữ liệu trên máy tính cá nhân và tại hiện trường bằng các công cụ chuyên dụng.",Môn NT118 dạy sinh viên xây dựng ứng dụng đa nền tảng bằng những ngôn ngữ nào?,"HTML, CSS và JavaScript."
280,NT118,"Môn Phát triển ứng dụng trên thiết bị di động (NT118) trang bị cho sinh viên kiến thức và kỹ năng chuyên sâu:  - Phát triển ứng dụng di động trên nền tảng Android của Google. - Thiết kế giao diện hiệu quả tối ưu cho thiết bị di động. - Triển khai ứng dụng từ mô phỏng đến thiết bị thực tế. - Tạo lập ứng dụng bản địa (native app) bằng Java trên Android. - Xây dựng ứng dụng đa nền tảng bằng HTML, CSS và JavaScript. - Tích hợp dịch vụ web từ Google và Amazon vào ứng dụng. - Thu thập dữ liệu trên máy tính cá nhân và tại hiện trường bằng các công cụ chuyên dụng.",Môn NT118 trang bị cho sinh viên kiến thức và kỹ năng gì?,Phát triển ứng dụng di động trên nền tảng Android của Google.
280,NT118,"Môn Phát triển ứng dụng trên thiết bị di động (NT118) trang bị cho sinh viên kiến thức và kỹ năng chuyên sâu:  - Phát triển ứng dụng di động trên nền tảng Android của Google. - Thiết kế giao diện hiệu quả tối ưu cho thiết bị di động. - Triển khai ứng dụng từ mô phỏng đến thiết bị thực tế. - Tạo lập ứng dụng bản địa (native app) bằng Java trên Android. - Xây dựng ứng dụng đa nền tảng bằng HTML, CSS và JavaScript. - Tích hợp dịch vụ web từ Google và Amazon vào ứng dụng. - Thu thập dữ liệu trên máy tính cá nhân và tại hiện trường bằng các công cụ chuyên dụng.",Môn NT118 giúp sinh viên phát triển ứng dụng trên nền tảng nào?,Android của Google.
280,NT118,"Môn Phát triển ứng dụng trên thiết bị di động (NT118) trang bị cho sinh viên kiến thức và kỹ năng chuyên sâu:  - Phát triển ứng dụng di động trên nền tảng Android của Google. - Thiết kế giao diện hiệu quả tối ưu cho thiết bị di động. - Triển khai ứng dụng từ mô phỏng đến thiết bị thực tế. - Tạo lập ứng dụng bản địa (native app) bằng Java trên Android. - Xây dựng ứng dụng đa nền tảng bằng HTML, CSS và JavaScript. - Tích hợp dịch vụ web từ Google và Amazon vào ứng dụng. - Thu thập dữ liệu trên máy tính cá nhân và tại hiện trường bằng các công cụ chuyên dụng.",Môn NT118 giúp sinh viên phát triển ứng dụng di động trên nền tảng nào của Google?,Android.
280,NT118,"Môn Phát triển ứng dụng trên thiết bị di động (NT118) trang bị cho sinh viên kiến thức và kỹ năng chuyên sâu:  - Phát triển ứng dụng di động trên nền tảng Android của Google. - Thiết kế giao diện hiệu quả tối ưu cho thiết bị di động. - Triển khai ứng dụng từ mô phỏng đến thiết bị thực tế. - Tạo lập ứng dụng bản địa (native app) bằng Java trên Android. - Xây dựng ứng dụng đa nền tảng bằng HTML, CSS và JavaScript. - Tích hợp dịch vụ web từ Google và Amazon vào ứng dụng. - Thu thập dữ liệu trên máy tính cá nhân và tại hiện trường bằng các công cụ chuyên dụng.",Sinh viên học môn NT118 sẽ học cách thiết kế gì?,Thiết kế giao diện hiệu quả tối ưu cho thiết bị di động.
281,CS4243,"**Đoạn văn đã được diễn đạt lại:**  Môn An toàn thông tin máy tính 4243 (CS4243) là một môn học cung cấp một cái nhìn toàn diện về cốt lõi của máy tính và an ninh mạng. Nội dung môn xoay quanh việc thảo luận các quá trình bên ngoài cần thiết cho hệ thống an ninh, bao gồm bảo mật dữ liệu, sao lưu và khôi phục giao dịch. Tập trung chính của môn học là phân tích sâu về mã hóa an toàn, giao thức, băm, ủy quyền và xác thực.",Môn học CS4243 bao gồm những chủ đề nào liên quan đến an ninh?,"bảo mật dữ liệu, sao lưu và khôi phục giao dịch"
281,CS4243,"**Đoạn văn đã được diễn đạt lại:**  Môn An toàn thông tin máy tính 4243 (CS4243) là một môn học cung cấp một cái nhìn toàn diện về cốt lõi của máy tính và an ninh mạng. Nội dung môn xoay quanh việc thảo luận các quá trình bên ngoài cần thiết cho hệ thống an ninh, bao gồm bảo mật dữ liệu, sao lưu và khôi phục giao dịch. Tập trung chính của môn học là phân tích sâu về mã hóa an toàn, giao thức, băm, ủy quyền và xác thực.",Ủy quyền và xác thực là những chủ đề được thảo luận trong môn học nào?,CS4243
281,CS4243,"**Đoạn văn đã được diễn đạt lại:**  Môn An toàn thông tin máy tính 4243 (CS4243) là một môn học cung cấp một cái nhìn toàn diện về cốt lõi của máy tính và an ninh mạng. Nội dung môn xoay quanh việc thảo luận các quá trình bên ngoài cần thiết cho hệ thống an ninh, bao gồm bảo mật dữ liệu, sao lưu và khôi phục giao dịch. Tập trung chính của môn học là phân tích sâu về mã hóa an toàn, giao thức, băm, ủy quyền và xác thực.",Nội dung môn học CS4243 xoay quanh việc thảo luận về những gì?,các quá trình bên ngoài cần thiết cho hệ thống an ninh
281,CS4243,"**Đoạn văn đã được diễn đạt lại:**  Môn An toàn thông tin máy tính 4243 (CS4243) là một môn học cung cấp một cái nhìn toàn diện về cốt lõi của máy tính và an ninh mạng. Nội dung môn xoay quanh việc thảo luận các quá trình bên ngoài cần thiết cho hệ thống an ninh, bao gồm bảo mật dữ liệu, sao lưu và khôi phục giao dịch. Tập trung chính của môn học là phân tích sâu về mã hóa an toàn, giao thức, băm, ủy quyền và xác thực.",Tập trung chính của môn học CS4243 là gì?,"phân tích sâu về mã hóa an toàn, giao thức, băm, ủy quyền và xác thực"
281,CS4243,"**Đoạn văn đã được diễn đạt lại:**  Môn An toàn thông tin máy tính 4243 (CS4243) là một môn học cung cấp một cái nhìn toàn diện về cốt lõi của máy tính và an ninh mạng. Nội dung môn xoay quanh việc thảo luận các quá trình bên ngoài cần thiết cho hệ thống an ninh, bao gồm bảo mật dữ liệu, sao lưu và khôi phục giao dịch. Tập trung chính của môn học là phân tích sâu về mã hóa an toàn, giao thức, băm, ủy quyền và xác thực.",Môn học CS4243 cung cấp cái nhìn toàn diện về lĩnh vực nào?,cốt lõi của máy tính và an ninh mạng
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Thuật giải heuristic và chiến lược tìm kiếm được đề cập trong môn học nào?,CS106
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Môn học CS106 tập trung vào những phương pháp giải quyết vấn đề nào?,"thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động"
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Môn học CS106 bao gồm những nội dung chính nào?,"lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động"
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Môn học CS106 có đề cập đến các phương pháp biểu diễn tri thức nào?,các phương pháp biểu diễn tri thức cơ bản
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Chiến lược nào được giảng dạy trong môn học CS106?,chiến lược tìm kiếm
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Môn học CS106 có đề cập đến kỹ thuật suy diễn nào?,kỹ thuật suy diễn tự động
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Môn học CS106 là môn học về lĩnh vực nào?,Trí tuệ nhân tạo
282,CS106,"Môn học CS106 là một môn học về Trí tuệ nhân tạo. Nội dung chính của môn học bao gồm lịch sử và phát triển của Trí tuệ nhân tạo, các hướng nghiên cứu và ứng dụng trong đời sống, các phương pháp giải quyết vấn đề và áp dụng, đặc biệt là thuật giải heuristic và chiến lược tìm kiếm, cũng như các phương pháp biểu diễn tri thức cơ bản và kỹ thuật suy diễn tự động.",Môn học CS106 có những ứng dụng nào trong đời sống?,các hướng nghiên cứu và ứng dụng trong đời sống
283,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân liên thông chính quy. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 52 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2 năm (4 học kỳ chính).,Chương trình cử nhân ngành Công nghệ Thông tin áp dụng từ khoá nào?,Khoá 18 - 2023
283,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân liên thông chính quy. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 52 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2 năm (4 học kỳ chính).,Thời gian đào tạo của chương trình cử nhân ngành Công nghệ Thông tin là mấy năm?,2 năm (4 học kỳ chính)
283,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân liên thông chính quy. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 52 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2 năm (4 học kỳ chính).,Hình thức đào tạo của cử nhân ngành Công nghệ Thông tin là gì?,Chính quy tập trung
283,,Cử nhân ngành Công nghệ Thông tin (Áp dụng từ Khoá 18 - 2023) cử nhân liên thông chính quy. Hình thức đào tạo: Chính quy tập trung. Số tín chỉ đào tạo: Tối thiểu 52 tín chỉ (bao gồm cả ngoại ngữ). Thời gian đào tạo: 2 năm (4 học kỳ chính).,Số tín chỉ đào tạo tối thiểu của chương trình cử nhân ngành Công nghệ Thông tin là bao nhiêu?,Tối thiểu 52 tín chỉ
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Môn học Tổ chức ngôn ngữ lập trình bao gồm các loại gì?,thực thi chương trình
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Môn học Tổ chức ngôn ngữ lập trình xây dựng gì?,ngôn ngữ lập trình
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Tên môn học có mã CS3363 là gì?,Tổ chức ngôn ngữ lập trình
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Môn học CS3363 tập trung vào việc xây dựng gì?,"ngôn ngữ lập trình, các loại thực thi chương trình"
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Nội dung của môn học Tổ chức ngôn ngữ lập trình bao gồm những gì?,"Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình"
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Mã môn học của Tổ chức ngôn ngữ lập trình là gì?,CS3363
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Môn học Tổ chức ngôn ngữ lập trình tập trung vào cấu trúc gì?,Cấu trúc định nghĩa ngôn ngữ lập trình
284,CS3363,"Môn học có tên là Tổ chức ngôn ngữ lập trình và mã môn học là CS3363. Tóm tắt nội dung của môn học như sau: Xây dựng ngôn ngữ lập trình, các loại thực thi chương trình. Cấu trúc định nghĩa ngôn ngữ lập trình. Các cấu trúc điều khiển và các mô hình lập trình luồng dữ liệu.",Môn học Tổ chức ngôn ngữ lập trình bao gồm các mô hình lập trình nào?,các mô hình lập trình luồng dữ liệu
285,,"Môn Tiếng Anh Cơ sở 1 (mã môn ENGL1113) giới thiệu những kiến thức và kỹ năng cơ bản về tiếng Anh, tạo nền tảng vững chắc cho sinh viên tiếp thu hiệu quả các môn học tiếng Anh nâng cao sau này.",Môn học nào giới thiệu những kiến thức và kỹ năng cơ bản về tiếng Anh?,Môn Tiếng Anh Cơ sở 1 (mã môn ENGL1113) giới thiệu những kiến thức và kỹ năng cơ bản về tiếng Anh
285,,"Môn Tiếng Anh Cơ sở 1 (mã môn ENGL1113) giới thiệu những kiến thức và kỹ năng cơ bản về tiếng Anh, tạo nền tảng vững chắc cho sinh viên tiếp thu hiệu quả các môn học tiếng Anh nâng cao sau này.",Môn Tiếng Anh Cơ sở 1 tạo nền tảng vững chắc cho sinh viên trong việc học gì?,các môn học tiếng Anh
285,,"Môn Tiếng Anh Cơ sở 1 (mã môn ENGL1113) giới thiệu những kiến thức và kỹ năng cơ bản về tiếng Anh, tạo nền tảng vững chắc cho sinh viên tiếp thu hiệu quả các môn học tiếng Anh nâng cao sau này.",Môn Tiếng Anh Cơ sở 1 cung cấp những kiến thức và kỹ năng gì?,"kiến thức và kỹ năng cơ bản về tiếng Anh,"
285,,"Môn Tiếng Anh Cơ sở 1 (mã môn ENGL1113) giới thiệu những kiến thức và kỹ năng cơ bản về tiếng Anh, tạo nền tảng vững chắc cho sinh viên tiếp thu hiệu quả các môn học tiếng Anh nâng cao sau này.",Mã môn học của Môn Tiếng Anh Cơ sở 1 là gì?,ENGL1113
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Mục đích của môn học SE313 là gì?,cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Môn học SE313 có mã môn học là gì?,SE313
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Môn học SE313 giới thiệu một số thuật toán hiện đại để làm gì?,giải quyết các vấn đề cơ bản
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Môn học SE313 giới thiệu những gì?,một số thuật toán hiện đại để giải quyết các vấn đề cơ bản
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Môn học SE313 cung cấp kiến thức gì cho sinh viên?,những kiến thức nền tảng về thuật toán
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Môn học SE313 cung cấp kiến thức nền tảng về gì?,thuật toán
286,SE313,**Đoạn văn được viết lại:**  Môn Một số thuật toán thông minh có mã là SE313. Mục đích của môn học là cung cấp cho sinh viên những kiến thức nền tảng về thuật toán và giới thiệu một số thuật toán hiện đại để giải quyết các vấn đề cơ bản.,Môn học SE313 giúp sinh viên giải quyết vấn đề gì?,các vấn đề cơ bản
287,,"Môn Phân tích thống kê mang mã môn STAT3013 cung cấp cho sinh viên kỹ thuật các kiến thức lý thuyết và thực hành về: Ma trận và hệ phương trình tuyến tính, biến đổi tuyến tính, giá trị riêng và vectơ riêng. Nội dung cụ thể bao gồm: Logic, tập hợp; Ma trận, hệ phương trình tuyến tính; Không gian vectơ, hạng, ma trận nghịch đảo; Biến đổi tuyến tính; Giá trị riêng và vectơ riêng; Không gian Euclid, trực giao.",Nội dung cụ thể của môn học STAT3013 bao gồm những gì?,"Logic, tập hợp; Ma trận, hệ phương trình tuyến tính; Không gian vectơ, hạng, ma trận nghịch đảo; Biến đổi tuyến tính; Giá trị riêng và vectơ riêng; Không gian Euclid, trực giao"
287,,"Môn Phân tích thống kê mang mã môn STAT3013 cung cấp cho sinh viên kỹ thuật các kiến thức lý thuyết và thực hành về: Ma trận và hệ phương trình tuyến tính, biến đổi tuyến tính, giá trị riêng và vectơ riêng. Nội dung cụ thể bao gồm: Logic, tập hợp; Ma trận, hệ phương trình tuyến tính; Không gian vectơ, hạng, ma trận nghịch đảo; Biến đổi tuyến tính; Giá trị riêng và vectơ riêng; Không gian Euclid, trực giao.",Môn học STAT3013 có nội dung về không gian Euclid nào?,"Không gian Euclid, trực giao"
287,,"Môn Phân tích thống kê mang mã môn STAT3013 cung cấp cho sinh viên kỹ thuật các kiến thức lý thuyết và thực hành về: Ma trận và hệ phương trình tuyến tính, biến đổi tuyến tính, giá trị riêng và vectơ riêng. Nội dung cụ thể bao gồm: Logic, tập hợp; Ma trận, hệ phương trình tuyến tính; Không gian vectơ, hạng, ma trận nghịch đảo; Biến đổi tuyến tính; Giá trị riêng và vectơ riêng; Không gian Euclid, trực giao.",Môn học STAT3013 cung cấp kiến thức về gì?,"Ma trận và hệ phương trình tuyến tính, biến đổi tuyến tính, giá trị riêng và vectơ riêng"
